Area Code,Area,Area Type,Area Title,Year,Month,Month_Str,Ref_Type,Version,Labor Force,Employment,Unemployment,Unemployment Rate
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,1,Jan,B,2020,119390,107442,11948,10
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,2,Feb,B,2020,118750,106845,11905,10
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,3,Mar,B,2020,118000,106047,11953,10.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,4,Apr,B,2020,117217,105160,12057,10.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,5,May,B,2020,116491,104331,12160,10.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,6,Jun,B,2020,115853,103677,12176,10.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,7,Jul,B,2020,115321,103333,11988,10.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,8,Aug,B,2020,114916,103300,11616,10.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,9,Sep,B,2020,114626,103460,11166,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,10,Oct,B,2020,114423,103631,10792,9.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,11,Nov,B,2020,114430,103725,10705,9.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",1999,12,Dec,B,2020,114472,103728,10744,9.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,1,Jan,B,2020,114848,105676,9172,8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,2,Feb,B,2020,114837,105682,9155,8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,3,Mar,B,2020,114925,105759,9166,8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,4,Apr,B,2020,115089,105836,9253,8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,5,May,B,2020,115238,105860,9378,8.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,6,Jun,B,2020,115315,105807,9508,8.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,7,Jul,B,2020,115276,105679,9597,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,8,Aug,B,2020,115126,105510,9616,8.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,9,Sep,B,2020,114889,105293,9596,8.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,10,Oct,B,2020,114580,105002,9578,8.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,11,Nov,B,2020,114173,104543,9630,8.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2000,12,Dec,B,2020,113671,103893,9778,8.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,1,Jan,B,2020,113116,103115,10001,8.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,2,Feb,B,2020,112557,102322,10235,9.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,3,Mar,B,2020,112008,101621,10387,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,4,Apr,B,2020,111503,101087,10416,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,5,May,B,2020,111136,100788,10348,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,6,Jun,B,2020,110899,100642,10257,9.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,7,Jul,B,2020,110737,100505,10232,9.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,8,Aug,B,2020,110614,100272,10342,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,9,Sep,B,2020,110517,99944,10573,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,10,Oct,B,2020,110459,99602,10857,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,11,Nov,B,2020,110493,99372,11121,10.1
ST5300000000000,ST,State,Washington,2017,5,May,B,2021,3720366,3550246,170120,4.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2001,12,Dec,B,2020,110696,99386,11310,10.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,1,Jan,B,2020,110949,99565,11384,10.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,2,Feb,B,2020,111177,99840,11337,10.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,3,Mar,B,2020,111374,100158,11216,10.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,4,Apr,B,2020,111540,100477,11063,9.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,5,May,B,2020,111696,100797,10899,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,6,Jun,B,2020,111910,101179,10731,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,7,Jul,B,2020,112240,101656,10584,9.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,8,Aug,B,2020,112663,102190,10473,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,9,Sep,B,2020,113105,102711,10394,9.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,10,Oct,B,2020,113454,103134,10320,9.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,11,Nov,B,2020,113627,103368,10259,9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2002,12,Dec,B,2020,113602,103380,10222,9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,1,Jan,B,2020,113521,103277,10244,9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,2,Feb,B,2020,113496,103150,10346,9.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,3,Mar,B,2020,113498,102988,10510,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,4,Apr,B,2020,113586,102885,10701,9.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,5,May,B,2020,113687,102801,10886,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,6,Jun,B,2020,113735,102698,11037,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,7,Jul,B,2020,113782,102655,11127,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,8,Aug,B,2020,113886,102713,11173,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,9,Sep,B,2020,114042,102841,11201,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,10,Oct,B,2020,114254,103016,11238,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,11,Nov,B,2020,114530,103274,11256,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2003,12,Dec,B,2020,114787,103581,11206,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,1,Jan,B,2020,115045,103961,11084,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,2,Feb,B,2020,115327,104419,10908,9.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,3,Mar,B,2020,115628,104910,10718,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,4,Apr,B,2020,115850,105319,10531,9.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,5,May,B,2020,115980,105622,10358,8.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,6,Jun,B,2020,116022,105828,10194,8.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,7,Jul,B,2020,115922,105883,10039,8.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,8,Aug,B,2020,115743,105845,9898,8.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,9,Sep,B,2020,115634,105848,9786,8.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,10,Oct,B,2020,115683,105979,9704,8.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,11,Nov,B,2020,115906,106264,9642,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2004,12,Dec,B,2020,116266,106655,9611,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,1,Jan,B,2020,116696,107143,9553,8.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,2,Feb,B,2020,117045,107612,9433,8.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,3,Mar,B,2020,117277,107996,9281,7.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,4,Apr,B,2020,117390,108237,9153,7.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,5,May,B,2020,117436,108342,9094,7.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,6,Jun,B,2020,117464,108350,9114,7.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,7,Jul,B,2020,117478,108291,9187,7.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,8,Aug,B,2020,117455,108184,9271,7.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,9,Sep,B,2020,117417,108099,9318,7.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,10,Oct,B,2020,117374,108090,9284,7.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,11,Nov,B,2020,117331,108168,9163,7.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2005,12,Dec,B,2020,117260,108275,8985,7.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,1,Jan,B,2020,117136,108316,8820,7.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,2,Feb,B,2020,117097,108387,8710,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,3,Mar,B,2020,117290,108631,8659,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,4,Apr,B,2020,117687,109015,8672,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,5,May,B,2020,118199,109469,8730,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,6,Jun,B,2020,118690,109899,8791,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,7,Jul,B,2020,119105,110267,8838,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,8,Aug,B,2020,119426,110567,8859,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,9,Sep,B,2020,119608,110760,8848,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,10,Oct,B,2020,119670,110875,8795,7.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,11,Nov,B,2020,119665,110971,8694,7.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2006,12,Dec,B,2020,119670,111119,8551,7.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,1,Jan,B,2020,119745,111365,8380,7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,2,Feb,B,2020,119807,111582,8225,6.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,3,Mar,B,2020,119783,111677,8106,6.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,4,Apr,B,2020,119714,111687,8027,6.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,5,May,B,2020,119634,111633,8001,6.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,6,Jun,B,2020,119571,111527,8044,6.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,7,Jul,B,2020,119550,111412,8138,6.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,8,Aug,B,2020,119607,111357,8250,6.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,9,Sep,B,2020,119795,111431,8364,7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,10,Oct,B,2020,120215,111752,8463,7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,11,Nov,B,2020,120883,112366,8517,7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2007,12,Dec,B,2020,121729,113214,8515,7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,1,Jan,B,2020,122550,114050,8500,6.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,2,Feb,B,2020,123146,114630,8516,6.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,3,Mar,B,2020,123421,114821,8600,7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,4,Apr,B,2020,123323,114561,8762,7.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,5,May,B,2020,123002,114042,8960,7.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,6,Jun,B,2020,122693,113563,9130,7.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,7,Jul,B,2020,122548,113351,9197,7.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,8,Aug,B,2020,122672,113527,9145,7.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,9,Sep,B,2020,123066,114056,9010,7.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,10,Oct,B,2020,123548,114662,8886,7.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,11,Nov,B,2020,123889,115009,8880,7.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2008,12,Dec,B,2020,124006,114979,9027,7.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,1,Jan,B,2020,123888,114588,9300,7.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,2,Feb,B,2020,123693,114064,9629,7.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,3,Mar,B,2020,123526,113603,9923,8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,4,Apr,B,2020,123498,113377,10121,8.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,5,May,B,2020,123602,113385,10217,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,6,Jun,B,2020,123730,113489,10241,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,7,Jul,B,2020,123791,113528,10263,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,8,Aug,B,2020,123642,113313,10329,8.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,9,Sep,B,2020,123209,112759,10450,8.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,10,Oct,B,2020,122553,111927,10626,8.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,11,Nov,B,2020,121826,110988,10838,8.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2009,12,Dec,B,2020,121169,110104,11065,9.1
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,1,Jan,B,2021,120616,109356,11260,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,2,Feb,B,2021,120162,108780,11382,9.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,3,Mar,B,2021,119752,108315,11437,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,4,Apr,B,2021,119412,107968,11444,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,5,May,B,2021,119196,107781,11415,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,6,Jun,B,2021,119150,107753,11397,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,7,Jul,B,2021,119225,107802,11423,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,8,Aug,B,2021,119369,107880,11489,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,9,Sep,B,2021,119523,107958,11565,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,10,Oct,B,2021,119604,108016,11588,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,11,Nov,B,2021,119551,108021,11530,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2010,12,Dec,B,2021,119339,107930,11409,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,1,Jan,B,2021,119061,107763,11298,9.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,2,Feb,B,2021,118882,107618,11264,9.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,3,Mar,B,2021,118943,107636,11307,9.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,4,Apr,B,2021,119198,107794,11404,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,5,May,B,2021,119422,107868,11554,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,6,Jun,B,2021,119576,107879,11697,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,7,Jul,B,2021,119691,107927,11764,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,8,Aug,B,2021,119751,108011,11740,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,9,Sep,B,2021,119748,108104,11644,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,10,Oct,B,2021,119728,108195,11533,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,11,Nov,B,2021,119748,108284,11464,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2011,12,Dec,B,2021,119835,108370,11465,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,1,Jan,B,2021,119942,108417,11525,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,2,Feb,B,2021,119969,108351,11618,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,3,Mar,B,2021,119897,108160,11737,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,4,Apr,B,2021,119829,107986,11843,9.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,5,May,B,2021,119875,107968,11907,9.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,6,Jun,B,2021,119979,108067,11912,9.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,7,Jul,B,2021,120049,108213,11836,9.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,8,Aug,B,2021,120099,108386,11713,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,9,Sep,B,2021,120130,108513,11617,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,10,Oct,B,2021,120123,108546,11577,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,11,Nov,B,2021,120065,108472,11593,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2012,12,Dec,B,2021,119961,108304,11657,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,1,Jan,B,2021,119828,108069,11759,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,2,Feb,B,2021,119721,107852,11869,9.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,3,Mar,B,2021,119617,107679,11938,10
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,4,Apr,B,2021,119471,107542,11929,10
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,5,May,B,2021,119281,107445,11836,9.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,6,Jun,B,2021,119065,107349,11716,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,7,Jul,B,2021,118850,107227,11623,9.8
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,8,Aug,B,2021,118619,107116,11503,9.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,9,Sep,B,2021,118334,107013,11321,9.6
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,10,Oct,B,2021,118020,106890,11130,9.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,11,Nov,B,2021,117746,106795,10951,9.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2013,12,Dec,B,2021,117564,106776,10788,9.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,1,Jan,B,2021,117505,106879,10626,9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,2,Feb,B,2021,117556,107118,10438,8.9
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,3,Mar,B,2021,117734,107496,10238,8.7
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,4,Apr,B,2021,118020,107969,10051,8.5
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,5,May,B,2021,118339,108447,9892,8.4
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,6,Jun,B,2021,118709,108934,9775,8.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,7,Jul,B,2021,119162,109434,9728,8.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,8,Aug,B,2021,119707,109916,9791,8.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,9,Sep,B,2021,120345,110409,9936,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,10,Oct,B,2021,120975,110914,10061,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,11,Nov,B,2021,121441,111356,10085,8.3
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2014,12,Dec,B,2021,121656,111666,9990,8.2
MT5349420000000,MT,Metropolitan Statistical Area,"Yakima, WA Metropolitan Statistical Area",2015,1,Jan,B,2021,121713,111903,9810,8.1
